GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
1022300009,2,12,0,1,4:10 PM,10:00,,Start of 1st Period (4:10 PM EST),,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
1022300009,4,10,0,1,4:10 PM,10:00,Jump Ball Griner vs. E. Williams: Tip to Taurasi,,,,,4,203398,Brittney Griner,1611661317.0,Phoenix,Mercury,PHO,5,204322,Elizabeth Williams,1611661329.0,Chicago,Sky,CHI,4,100940,Diana Taurasi,1611661317.0,Phoenix,Mercury,PHO,1
1022300009,7,1,47,1,4:10 PM,9:46,Griner 4' Turnaround Jump Shot (2 PTS),,,0 - 2,2,4,203398,Brittney Griner,1611661317.0,Phoenix,Mercury,PHO,0,0,,,,,,0,0,,,,,,1
1022300009,8,6,2,1,4:10 PM,9:46,,,E. Williams S.FOUL (P1.T1),,,5,204322,Elizabeth Williams,1611661329.0,Chicago,Sky,CHI,4,203398,Brittney Griner,1611661317.0,Phoenix,Mercury,PHO,1,0,,,,,,1
1022300009,10,3,10,1,4:10 PM,9:46,Griner Free Throw 1 of 1 (3 PTS),,,0 - 3,3,4,203398,Brittney Griner,1611661317.0,Phoenix,Mercury,PHO,0,0,,,,,,0,0,,,,,,0
1022300009,11,2,79,1,4:11 PM,9:33,,,MISS Copper 17' Pullup Jump Shot,,,5,1627674,Kahleah Copper,1611661329.0,Chicago,Sky,CHI,0,0,,,,,,0,0,,,,,,1
1022300009,12,4,0,1,4:11 PM,9:33,MERCURY Rebound,,,,,2,1611661317,,,,,,0,0,,,,,,0,0,,,,,,1
1022300009,14,2,1,1,4:11 PM,9:23,MISS Griner 15' Jump Shot,,,,,4,203398,Brittney Griner,1611661317.0,Phoenix,Mercury,PHO,0,0,,,,,,0,0,,,,,,1
1022300009,15,4,0,1,4:11 PM,9:19,,,Bertsch REBOUND (Off:0 Def:1),,,5,1629571,Morgan Bertsch,1611661329.0,Chicago,Sky,CHI,0,0,,,,,,0,0,,,,,,1
1022300009,16,2,79,1,4:11 PM,9:09,,,MISS Evans 19' Pullup Jump Shot,,,5,1630389,Dana Evans,1611661329.0,Chicago,Sky,CHI,0,0,,,,,,0,0,,,,,,1
