GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
1029900157,1,12,0,1,2:07 PM,20:00,,Start of 1st Half (2:07 PM EST),,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
1029900157,2,10,0,1,2:07 PM,20:00,,,,,,4,100037,Marlies Askamp,1611661317.0,Phoenix,Mercury,PHO,5,100225,Brandy Reed,1611661324.0,Minnesota,Lynx,MIN,3,1611661324,,,,,,0
1029900157,3,1,1,1,2:09 PM,19:45,,,Edwards 3PT Jump Shot (3 PTS) (Lloyd-Curry 1 AST),3 - 0,-3,5,100398,Tonya Edwards,1611661324.0,Minnesota,Lynx,MIN,5,100402,Andrea Lloyd-Curry,1611661324.0,Minnesota,Lynx,MIN,0,0,,,,,,0
1029900157,4,2,1,1,2:09 PM,19:32,MISS Askamp 16' Jump Shot,,,,,4,100037,Marlies Askamp,1611661317.0,Phoenix,Mercury,PHO,0,0,,,,,,0,0,,,,,,0
1029900157,5,4,0,1,2:09 PM,19:27,,,Reed REBOUND (Off:0 Def:1),,,5,100225,Brandy Reed,1611661324.0,Minnesota,Lynx,MIN,0,0,,,,,,0,0,,,,,,0
1029900157,6,6,1,1,2:09 PM,19:25,Harrison P.FOUL (P1.T1),,,,,4,100378,Lisa Harrison,1611661317.0,Phoenix,Mercury,PHO,0,0,,,,,,0,0,,,,,,0
1029900157,7,2,1,1,2:10 PM,19:11,,,MISS Lloyd-Curry 18' Jump Shot,,,5,100402,Andrea Lloyd-Curry,1611661324.0,Minnesota,Lynx,MIN,0,0,,,,,,0,0,,,,,,0
1029900157,8,4,0,1,2:10 PM,19:07,Timms REBOUND (Off:0 Def:1),,,,,4,100029,Michele Timms,1611661317.0,Phoenix,Mercury,PHO,0,0,,,,,,0,0,,,,,,0
1029900157,9,1,5,1,2:10 PM,19:01,Askamp Layup (2 PTS) (Gillom 1 AST),,,3 - 2,-1,4,100037,Marlies Askamp,1611661317.0,Phoenix,Mercury,PHO,4,100030,Jennifer Gillom,1611661317.0,Phoenix,Mercury,PHO,0,0,,,,,,0
1029900157,10,1,1,1,2:10 PM,18:34,,,Reed 5' Jump Shot (2 PTS),5 - 2,-3,5,100225,Brandy Reed,1611661324.0,Minnesota,Lynx,MIN,0,0,,,,,,0,0,,,,,,0
