GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
1020200143,0,12,0,1,9:31 PM,20:00,,Start of 1st Half (9:31 PM EST),,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
1020200143,1,10,0,1,10:15 PM,20:00,Jump Ball Jackson vs. Leslie: Tip to Milton-Jones,,,,,4,100682,Lauren Jackson,1611661328.0,Seattle,Storm,SEA,5,100003,Lisa Leslie,1611661320.0,Los Angeles,Sparks,LAS,5,100396,DeLisha Milton-Jones,1611661320.0,Los Angeles,Sparks,LAS,0
1020200143,2,1,42,1,10:15 PM,19:55,,,Milton-Jones  Driving Layup (2 PTS),2 - 0,-2,5,100396,DeLisha Milton-Jones,1611661320.0,Los Angeles,Sparks,LAS,0,0,,,,,,0,0,,,,,,0
1020200143,3,1,1,1,10:15 PM,19:35,Lassiter  3PT Jump Shot (3 PTS) (Jackson 1 AST),,,2 - 3,1,4,100642,Amanda Lassiter,1611661328.0,Seattle,Storm,SEA,4,100682,Lauren Jackson,1611661328.0,Seattle,Storm,SEA,0,0,,,,,,0
1020200143,4,1,42,1,10:15 PM,19:22,,,Mabika  Driving Layup (2 PTS),4 - 3,-1,5,100012,Mwadi Mabika,1611661320.0,Los Angeles,Sparks,LAS,0,0,,,,,,0,0,,,,,,0
1020200143,5,1,1,1,10:16 PM,18:57,Jackson 16' Jump Shot (2 PTS) (Lassiter 1 AST),,,4 - 5,1,4,100682,Lauren Jackson,1611661328.0,Seattle,Storm,SEA,4,100642,Amanda Lassiter,1611661328.0,Seattle,Storm,SEA,0,0,,,,,,0
1020200143,6,5,2,1,10:16 PM,18:46,,,Mabika Lost Ball Turnover (P1.T1),,,5,100012,Mwadi Mabika,1611661320.0,Los Angeles,Sparks,LAS,0,0,,,,,,0,0,,,,,,0
1020200143,7,2,1,1,10:17 PM,18:28,MISS Bird 8' Jump Shot,,,,,4,100720,Sue Bird,1611661328.0,Seattle,Storm,SEA,0,0,,,,,,0,0,,,,,,0
1020200143,8,4,0,1,10:17 PM,18:26,,,Teasley REBOUND (Off:0 Def:1),,,5,100724,Nikki Teasley,1611661320.0,Los Angeles,Sparks,LAS,0,0,,,,,,0,0,,,,,,0
1020200143,9,5,1,1,10:17 PM,18:17,Jackson STEAL (1 STL),,Teasley Bad Pass Turnover (P1.T2),,,5,100724,Nikki Teasley,1611661320.0,Los Angeles,Sparks,LAS,4,100682,Lauren Jackson,1611661328.0,Seattle,Storm,SEA,0,0,,,,,,0
