GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
1029900067,1611661315,CLE,Cleveland,100097,Rushia Brown,Rushia,,,6:51,66.7,66.7,109.1,109.1,-42.4,-42.4,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.667,0.667,0.286,0.286,80.58,80.58,67.15,12,0.222
1029900067,1611661314,CHA,Charlotte,100371,Charlotte Smith,Charlotte,F,,29:41,113.7,113.7,87.0,87.0,26.7,26.7,0.188,0.75,23.1,0.16,0.13,0.146,30.8,0.6,0.633,0.167,0.167,84.9,84.9,70.75,51,0.085
1029900067,1611661314,CHA,Charlotte,100058,Vicky Bullett,Vicky,F,,32:06,107.1,107.1,91.4,91.4,15.8,15.8,0.188,0.75,15.0,0.069,0.222,0.143,20.0,0.333,0.519,0.25,0.25,85.23,85.23,71.03,56,0.134
1029900067,1611661314,CHA,Charlotte,100063,Sharon Manning,Sharon,C,,19:20,94.1,94.1,80.6,80.6,13.6,13.6,0.111,1.0,16.7,0.059,0.176,0.118,16.7,0.333,0.258,0.122,0.122,86.91,86.91,72.43,34,0.013
1029900067,1611661314,CHA,Charlotte,100059,Andrea Stinson,Andrea,G,,26:41,110.9,110.9,86.0,86.0,24.9,24.9,0.071,1.0,8.3,0.087,0.227,0.156,8.3,0.4,0.4,0.204,0.204,86.35,86.35,71.96,46,0.055
1029900067,1611661314,CHA,Charlotte,100372,Dawn Staley,Dawn,G,,28:02,114.6,114.6,88.2,88.2,26.3,26.3,0.455,5.0,25.0,0.04,0.08,0.06,5.0,0.773,0.806,0.254,0.254,84.76,84.76,70.63,48,0.259
1029900067,1611661314,CHA,Charlotte,100182,Tracy Reid,Tracy,,,19:02,120.0,120.0,82.8,82.8,37.2,37.2,0.2,2.0,20.0,0.0,0.143,0.074,10.0,0.5,0.509,0.235,0.235,74.38,74.38,61.99,30,0.111
1029900067,1611661314,CHA,Charlotte,100370,Stephanie White,Stephanie,,,13:19,104.3,104.3,90.5,90.5,13.9,13.9,0.0,0.0,0.0,0.0,0.1,0.048,33.3,1.0,0.902,0.214,0.214,79.3,79.3,66.08,23,0.182
1029900067,1611661314,CHA,Charlotte,100060,Rhonda Mapp,Rhonda,,,14:21,88.5,88.5,73.1,73.1,15.4,15.4,0.25,1.0,25.0,0.0,0.182,0.095,25.0,0.5,0.5,0.103,0.103,86.97,86.97,72.47,26,0.16
1029900067,1611661314,CHA,Charlotte,100369,Niesa Johnson,Niesa,,,11:58,90.9,90.9,81.0,81.0,10.0,10.0,0.2,1.0,25.0,0.0,0.0,0.0,25.0,0.5,0.5,0.125,0.125,86.24,86.24,71.87,22,0.25
1029900067,1611661314,CHA,Charlotte,100294,Cass Bauer-Bilodeau,Cass,,,4:08,100.0,100.0,128.6,128.6,-28.6,-28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532,0.182,0.182,92.9,92.9,77.42,9,0.111
1029900067,1611661314,CHA,Charlotte,100178,Sonia Chase,Sonia,,,1:22,140.0,140.0,125.0,125.0,15.0,15.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.136,0.2,0.2,158.05,158.05,131.71,5,0.333
