GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
1020100123,1,12,0,1,11:06 AM,20:00,,Start of 1st Half (11:06 AM EST),,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
1020100123,2,10,0,1,11:07 AM,20:00,Jump Ball Riley vs. Griffith: Tip to Black,,,,,4,100656,Ruth Riley,1611661326.0,Miami,Sol,MIA,5,100419,Yolanda Griffith,1611661318.0,Sacramento,Monarchs,SAC,4,100359,Debbie Black,1611661326.0,Miami,Sol,MIA,0
1020100123,3,1,1,1,11:08 AM,19:38,Sam 14' Jump Shot (2 PTS),,,0 - 2,2,4,100416,Sheri Sam,1611661326.0,Miami,Sol,MIA,0,0,,,,,,0,0,,,,,,0
1020100123,4,1,1,1,11:08 AM,19:21,,,Griffith 8' Jump Shot (2 PTS),2 - 2,TIE,5,100419,Yolanda Griffith,1611661318.0,Sacramento,Monarchs,SAC,0,0,,,,,,0,0,,,,,,0
1020100123,5,2,1,1,11:08 AM,19:02,MISS Sam 6' Jump Shot,,,,,4,100416,Sheri Sam,1611661326.0,Miami,Sol,MIA,0,0,,,,,,0,0,,,,,,0
1020100123,6,4,0,1,11:09 AM,19:00,,,Griffith REBOUND (Off:0 Def:1),,,5,100419,Yolanda Griffith,1611661318.0,Sacramento,Monarchs,SAC,0,0,,,,,,0,0,,,,,,0
1020100123,7,1,5,1,11:09 AM,18:44,,,Griffith  Layup (4 PTS) (Penicheiro 1 AST),4 - 2,-2,5,100419,Yolanda Griffith,1611661318.0,Sacramento,Monarchs,SAC,5,100234,Ticha Penicheiro,1611661318.0,Sacramento,Monarchs,SAC,0,0,,,,,,0
1020100123,8,2,42,1,11:09 AM,18:26,MISS Baranova  Driving Layup,,,,,4,100043,Elena Baranova,1611661326.0,Miami,Sol,MIA,0,0,,,,,,0,0,,,,,,0
1020100123,9,4,0,1,11:09 AM,18:24,,,Penicheiro REBOUND (Off:0 Def:1),,,5,100234,Ticha Penicheiro,1611661318.0,Sacramento,Monarchs,SAC,0,0,,,,,,0,0,,,,,,0
1020100123,10,2,1,1,11:09 AM,18:05,Baranova BLOCK (1 BLK),,MISS Penicheiro 11' Jump Shot,,,5,100234,Ticha Penicheiro,1611661318.0,Sacramento,Monarchs,SAC,0,0,,,,,,4,100043,Elena Baranova,1611661326.0,Miami,Sol,MIA,0
1020100123,11,4,0,1,11:10 AM,18:04,,,Monarchs Rebound,,,3,1611661318,,,,,,0,0,,,,,,0,0,,,,,,0
1020100123,12,6,3,1,11:10 AM,18:04,Riley L.B.FOUL (P1.T1),,,,,4,100656,Ruth Riley,1611661326.0,Miami,Sol,MIA,0,0,,,,,,1,0,,,,,,0
1020100123,13,3,11,1,11:10 AM,18:04,,,Griffith Free Throw 1 of 2 (5 PTS),5 - 2,-3,5,100419,Yolanda Griffith,1611661318.0,Sacramento,Monarchs,SAC,0,0,,,,,,0,0,,,,,,0
1020100123,14,3,12,1,11:10 AM,18:04,,,MISS Griffith Free Throw 2 of 2,,,5,100419,Yolanda Griffith,1611661318.0,Sacramento,Monarchs,SAC,0,0,,,,,,0,0,,,,,,0
1020100123,15,4,0,1,11:10 AM,18:03,Baranova REBOUND (Off:0 Def:1),,,,,4,100043,Elena Baranova,1611661326.0,Miami,Sol,MIA,0,0,,,,,,0,0,,,,,,0
1020100123,16,1,1,1,11:10 AM,17:45,Baranova 18' Jump Shot (2 PTS) (Black 1 AST),,,5 - 4,-1,4,100043,Elena Baranova,1611661326.0,Miami,Sol,MIA,4,100359,Debbie Black,1611661326.0,Miami,Sol,MIA,0,0,,,,,,0
1020100123,17,2,1,1,11:11 AM,17:22,,,MISS Smith 14' Jump Shot,,,5,100236,Tangela Smith,1611661318.0,Sacramento,Monarchs,SAC,0,0,,,,,,0,0,,,,,,0
1020100123,18,4,0,1,11:11 AM,17:20,Sam REBOUND (Off:0 Def:1),,,,,4,100416,Sheri Sam,1611661326.0,Miami,Sol,MIA,0,0,,,,,,0,0,,,,,,0
1020100123,20,2,1,1,11:11 AM,17:01,MISS Brondello 16' Jump Shot,,,,,4,100247,Sandy Brondello,1611661326.0,Miami,Sol,MIA,0,0,,,,,,0,0,,,,,,0
1020100123,21,4,0,1,11:11 AM,16:59,,,Griffith REBOUND (Off:0 Def:2),,,5,100419,Yolanda Griffith,1611661318.0,Sacramento,Monarchs,SAC,0,0,,,,,,0,0,,,,,,0
1020100123,22,5,4,1,11:12 AM,16:54,,,Holland-Corn Traveling Turnover (P1.T1),,,5,100421,Kedra Holland-Corn,1611661318.0,Sacramento,Monarchs,SAC,0,0,,,,,,1,0,,,,,,0
1020100123,23,5,2,1,11:12 AM,16:37,Riley Lost Ball Turnover (P1.T1),,Penicheiro STEAL (1 STL),,,4,100656,Ruth Riley,1611661326.0,Miami,Sol,MIA,5,100234,Ticha Penicheiro,1611661318.0,Sacramento,Monarchs,SAC,0,0,,,,,,0
1020100123,24,6,2,1,11:12 AM,16:32,Sam S.FOUL (P1.T2),,,,,4,100416,Sheri Sam,1611661326.0,Miami,Sol,MIA,0,0,,,,,,1,0,,,,,,0
1020100123,26,3,11,1,11:13 AM,16:32,,,Griffith Free Throw 1 of 2 (6 PTS),6 - 4,-2,5,100419,Yolanda Griffith,1611661318.0,Sacramento,Monarchs,SAC,0,0,,,,,,0,0,,,,,,0
1020100123,27,3,12,1,11:13 AM,16:32,,,Griffith Free Throw 2 of 2 (7 PTS),7 - 4,-3,5,100419,Yolanda Griffith,1611661318.0,Sacramento,Monarchs,SAC,0,0,,,,,,0,0,,,,,,0
1020100123,28,6,4,1,11:13 AM,16:20,Riley OFF.Foul (P2),,,,,4,100656,Ruth Riley,1611661326.0,Miami,Sol,MIA,0,0,,,,,,1,0,,,,,,0
1020100123,70,5,5,1,11:13 AM,16:20,Riley Foul Turnover (P2.T2),,,,,4,100656,Ruth Riley,1611661326.0,Miami,Sol,MIA,0,0,,,,,,1,0,,,,,,0
1020100123,29,8,0,1,11:13 AM,16:20,SUB: Askamp FOR Riley,,,,,4,100656,Ruth Riley,1611661326.0,Miami,Sol,MIA,4,100037,Marlies Askamp,1611661326.0,Miami,Sol,MIA,0,0,,,,,,0
1020100123,30,2,5,1,11:14 AM,16:07,,,MISS Smith  Layup,,,5,100236,Tangela Smith,1611661318.0,Sacramento,Monarchs,SAC,0,0,,,,,,0,0,,,,,,0
1020100123,31,4,0,1,11:14 AM,16:04,Askamp REBOUND (Off:0 Def:1),,,,,4,100037,Marlies Askamp,1611661326.0,Miami,Sol,MIA,0,0,,,,,,0,0,,,,,,0
1020100123,32,5,1,1,11:14 AM,15:55,Askamp Bad Pass Turnover (P1.T3),,Griffith STEAL (1 STL),,,4,100037,Marlies Askamp,1611661326.0,Miami,Sol,MIA,5,100419,Yolanda Griffith,1611661318.0,Sacramento,Monarchs,SAC,0,0,,,,,,0
1020100123,33,2,5,1,11:14 AM,15:45,,,MISS Penicheiro  Layup,,,5,100234,Ticha Penicheiro,1611661318.0,Sacramento,Monarchs,SAC,0,0,,,,,,0,0,,,,,,0
1020100123,34,4,0,1,11:14 AM,15:43,,,Griffith REBOUND (Off:1 Def:2),,,5,100419,Yolanda Griffith,1611661318.0,Sacramento,Monarchs,SAC,0,0,,,,,,0,0,,,,,,0
1020100123,35,1,5,1,11:14 AM,15:41,,,Smith  Layup (2 PTS) (Penicheiro 2 AST),9 - 4,-5,5,100236,Tangela Smith,1611661318.0,Sacramento,Monarchs,SAC,5,100234,Ticha Penicheiro,1611661318.0,Sacramento,Monarchs,SAC,0,0,,,,,,0
